template_id,cell_row,cell_col,row_label,col_label,dp_41,dp_42,status
41.00,0280,0100,28. C.28 - Manufacture of machinery and equipment n.e.c.,j. Of which Scope 3 financed emissions,dp472171,dp472171,stable
41.00,0280,0110,28. C.28 - Manufacture of machinery and equipment n.e.c.,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472223,dp472223,stable
41.00,0280,0120,28. C.28 - Manufacture of machinery and equipment n.e.c.,l. <= 5 years,dp471467,dp471467,stable
41.00,0280,0130,28. C.28 - Manufacture of machinery and equipment n.e.c.,m. > 5 year <= 10 years,dp471466,dp471466,stable
41.00,0280,0140,28. C.28 - Manufacture of machinery and equipment n.e.c.,n. > 10 year <= 20 years,dp471468,dp471468,stable
41.00,0280,0150,28. C.28 - Manufacture of machinery and equipment n.e.c.,o. > 20 years,dp471469,dp471469,stable
41.00,0280,0160,28. C.28 - Manufacture of machinery and equipment n.e.c.,p. Average weighted maturity,dp472284,dp472284,stable
41.00,0290,0010,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",a. Gross carrying amount (Mln EUR),dp471470,dp471470,stable
41.00,0290,0020,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470843,dp470843,stable
41.00,0290,0030,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",c. Of which environmentally sustainable (CCM),dp471106,dp471106,stable
41.00,0290,0040,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",d. Of which stage 2 exposures,dp471248,dp471248,stable
41.00,0290,0050,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",e. Of which non-performing exposures,dp471471,dp471471,stable
41.00,0290,0060,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers","f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472008,dp472008,stable
41.00,0290,0070,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",g. Of which Stage 2 exposures,dp471922,dp471922,stable
41.00,0290,0080,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",h. Of which non-performing exposures,dp472009,dp472009,stable
41.00,0290,0090,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers","i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472120,dp472120,stable
41.00,0290,0100,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",j. Of which Scope 3 financed emissions,dp472172,dp472172,stable
41.00,0290,0110,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472224,dp472224,stable
41.00,0290,0120,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",l. <= 5 years,dp471473,dp471473,stable
41.00,0290,0130,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",m. > 5 year <= 10 years,dp471472,dp471472,stable
41.00,0290,0140,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",n. > 10 year <= 20 years,dp471474,dp471474,stable
41.00,0290,0150,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",o. > 20 years,dp471475,dp471475,stable
41.00,0290,0160,"29. C.29 - Manufacture of motor vehicles, trailers and semi-trailers",p. Average weighted maturity,dp472285,dp472285,stable
41.00,0300,0010,30. C.30 - Manufacture of other transport equipment,a. Gross carrying amount (Mln EUR),dp471476,dp471476,stable
41.00,0300,0020,30. C.30 - Manufacture of other transport equipment,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470844,dp470844,stable
41.00,0300,0030,30. C.30 - Manufacture of other transport equipment,c. Of which environmentally sustainable (CCM),dp471107,dp471107,stable
41.00,0300,0040,30. C.30 - Manufacture of other transport equipment,d. Of which stage 2 exposures,dp471249,dp471249,stable
41.00,0300,0050,30. C.30 - Manufacture of other transport equipment,e. Of which non-performing exposures,dp471477,dp471477,stable
41.00,0300,0060,30. C.30 - Manufacture of other transport equipment,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472010,dp472010,stable
41.00,0300,0070,30. C.30 - Manufacture of other transport equipment,g. Of which Stage 2 exposures,dp471923,dp471923,stable
41.00,0300,0080,30. C.30 - Manufacture of other transport equipment,h. Of which non-performing exposures,dp472011,dp472011,stable
41.00,0300,0090,30. C.30 - Manufacture of other transport equipment,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472121,dp472121,stable
41.00,0300,0100,30. C.30 - Manufacture of other transport equipment,j. Of which Scope 3 financed emissions,dp472173,dp472173,stable
41.00,0300,0110,30. C.30 - Manufacture of other transport equipment,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472225,dp472225,stable
41.00,0300,0120,30. C.30 - Manufacture of other transport equipment,l. <= 5 years,dp471479,dp471479,stable
41.00,0300,0130,30. C.30 - Manufacture of other transport equipment,m. > 5 year <= 10 years,dp471478,dp471478,stable
41.00,0300,0140,30. C.30 - Manufacture of other transport equipment,n. > 10 year <= 20 years,dp471480,dp471480,stable
41.00,0300,0150,30. C.30 - Manufacture of other transport equipment,o. > 20 years,dp471481,dp471481,stable
41.00,0300,0160,30. C.30 - Manufacture of other transport equipment,p. Average weighted maturity,dp472286,dp472286,stable
41.00,0310,0010,31. C.31 - Manufacture of furniture,a. Gross carrying amount (Mln EUR),dp471482,dp471482,stable
41.00,0310,0020,31. C.31 - Manufacture of furniture,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470845,dp470845,stable
41.00,0310,0030,31. C.31 - Manufacture of furniture,c. Of which environmentally sustainable (CCM),dp471108,dp471108,stable
41.00,0310,0040,31. C.31 - Manufacture of furniture,d. Of which stage 2 exposures,dp471250,dp471250,stable
41.00,0310,0050,31. C.31 - Manufacture of furniture,e. Of which non-performing exposures,dp471483,dp471483,stable
41.00,0310,0060,31. C.31 - Manufacture of furniture,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472012,dp472012,stable
41.00,0310,0070,31. C.31 - Manufacture of furniture,g. Of which Stage 2 exposures,dp471924,dp471924,stable
41.00,0310,0080,31. C.31 - Manufacture of furniture,h. Of which non-performing exposures,dp472013,dp472013,stable
41.00,0310,0090,31. C.31 - Manufacture of furniture,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472122,dp472122,stable
41.00,0310,0100,31. C.31 - Manufacture of furniture,j. Of which Scope 3 financed emissions,dp472174,dp472174,stable
41.00,0310,0110,31. C.31 - Manufacture of furniture,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472226,dp472226,stable
41.00,0310,0120,31. C.31 - Manufacture of furniture,l. <= 5 years,dp471485,dp471485,stable
41.00,0310,0130,31. C.31 - Manufacture of furniture,m. > 5 year <= 10 years,dp471484,dp471484,stable
41.00,0310,0140,31. C.31 - Manufacture of furniture,n. > 10 year <= 20 years,dp471486,dp471486,stable
41.00,0310,0150,31. C.31 - Manufacture of furniture,o. > 20 years,dp471487,dp471487,stable
41.00,0310,0160,31. C.31 - Manufacture of furniture,p. Average weighted maturity,dp472287,dp472287,stable
41.00,0320,0010,32. C.32 - Other manufacturing,a. Gross carrying amount (Mln EUR),dp471488,dp471488,stable
41.00,0320,0020,32. C.32 - Other manufacturing,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470846,dp470846,stable
41.00,0320,0030,32. C.32 - Other manufacturing,c. Of which environmentally sustainable (CCM),dp471109,dp471109,stable
41.00,0320,0040,32. C.32 - Other manufacturing,d. Of which stage 2 exposures,dp471251,dp471251,stable
41.00,0320,0050,32. C.32 - Other manufacturing,e. Of which non-performing exposures,dp471489,dp471489,stable
41.00,0320,0060,32. C.32 - Other manufacturing,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472014,dp472014,stable
41.00,0320,0070,32. C.32 - Other manufacturing,g. Of which Stage 2 exposures,dp471925,dp471925,stable
41.00,0320,0080,32. C.32 - Other manufacturing,h. Of which non-performing exposures,dp472015,dp472015,stable
41.00,0320,0090,32. C.32 - Other manufacturing,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472123,dp472123,stable
41.00,0320,0100,32. C.32 - Other manufacturing,j. Of which Scope 3 financed emissions,dp472175,dp472175,stable
41.00,0320,0110,32. C.32 - Other manufacturing,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472227,dp472227,stable
41.00,0320,0120,32. C.32 - Other manufacturing,l. <= 5 years,dp471491,dp471491,stable
41.00,0320,0130,32. C.32 - Other manufacturing,m. > 5 year <= 10 years,dp471490,dp471490,stable
41.00,0320,0140,32. C.32 - Other manufacturing,n. > 10 year <= 20 years,dp471492,dp471492,stable
41.00,0320,0150,32. C.32 - Other manufacturing,o. > 20 years,dp471493,dp471493,stable
41.00,0320,0160,32. C.32 - Other manufacturing,p. Average weighted maturity,dp472288,dp472288,stable
41.00,0330,0010,33. C.33 - Repair and installation of machinery and equipment,a. Gross carrying amount (Mln EUR),dp471494,dp471494,stable
41.00,0330,0020,33. C.33 - Repair and installation of machinery and equipment,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470847,dp470847,stable
41.00,0330,0030,33. C.33 - Repair and installation of machinery and equipment,c. Of which environmentally sustainable (CCM),dp471110,dp471110,stable
41.00,0330,0040,33. C.33 - Repair and installation of machinery and equipment,d. Of which stage 2 exposures,dp471252,dp471252,stable
41.00,0330,0050,33. C.33 - Repair and installation of machinery and equipment,e. Of which non-performing exposures,dp471495,dp471495,stable
41.00,0330,0060,33. C.33 - Repair and installation of machinery and equipment,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472016,dp472016,stable
41.00,0330,0070,33. C.33 - Repair and installation of machinery and equipment,g. Of which Stage 2 exposures,dp471926,dp471926,stable
41.00,0330,0080,33. C.33 - Repair and installation of machinery and equipment,h. Of which non-performing exposures,dp472017,dp472017,stable
41.00,0330,0090,33. C.33 - Repair and installation of machinery and equipment,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472124,dp472124,stable
41.00,0330,0100,33. C.33 - Repair and installation of machinery and equipment,j. Of which Scope 3 financed emissions,dp472176,dp472176,stable
41.00,0330,0110,33. C.33 - Repair and installation of machinery and equipment,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472228,dp472228,stable
41.00,0330,0120,33. C.33 - Repair and installation of machinery and equipment,l. <= 5 years,dp471497,dp471497,stable
41.00,0330,0130,33. C.33 - Repair and installation of machinery and equipment,m. > 5 year <= 10 years,dp471496,dp471496,stable
41.00,0330,0140,33. C.33 - Repair and installation of machinery and equipment,n. > 10 year <= 20 years,dp471498,dp471498,stable
41.00,0330,0150,33. C.33 - Repair and installation of machinery and equipment,o. > 20 years,dp471499,dp471499,stable
41.00,0330,0160,33. C.33 - Repair and installation of machinery and equipment,p. Average weighted maturity,dp472289,dp472289,stable
41.00,0340,0010,"34. D - Electricity, gas, steam and air conditioning supply",a. Gross carrying amount (Mln EUR),dp471284,dp471284,stable
41.00,0340,0020,"34. D - Electricity, gas, steam and air conditioning supply",b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470812,dp470812,stable
41.00,0340,0030,"34. D - Electricity, gas, steam and air conditioning supply",c. Of which environmentally sustainable (CCM),dp471075,dp471075,stable
41.00,0340,0040,"34. D - Electricity, gas, steam and air conditioning supply",d. Of which stage 2 exposures,dp471217,dp471217,stable
